id_data,id_loja,des_estabelecimento,id_produto,qtd_estoque
20191130,20,SOROCABA,18001,3
20191130,27,SALTO,32301,1
20191130,6,ITATIBA,16830,1
20191130,20,SOROCABA,34045,1
20191130,4,INDAIATUBA,31059,2
20191130,9,SUMARE,34556,2
20191130,23,BRAGANÇA,33361,3
20191130,27,SALTO,8332,7
20191130,15,ATIBAIA,15269,4
20191130,27,SALTO,16811,1
20191130,4,INDAIATUBA,31787,3
20191130,4,INDAIATUBA,35171,7
20191130,16,VALINHOS,30236,1
20191130,7,GLICERIO,32989,1
20191130,6,ITATIBA,26780,2
20191130,6,ITATIBA,11308,1
20191130,6,ITATIBA,2267,18
20191130,6,ITATIBA,24803,3
20191130,9,SUMARE,34849,1
20191130,4,INDAIATUBA,5414,5
20191130,6,ITATIBA,33553,1
20191130,9,SUMARE,14104,3
20191130,4,INDAIATUBA,31771,3
20191130,15,ATIBAIA,28325,1
20191130,6,ITATIBA,18489,1
20191130,6,ITATIBA,16605,1
20191130,6,ITATIBA,31898,2
20191130,8,CAMPINAS,10174,1
20191130,15,ATIBAIA,15159,1
20191130,8,CAMPINAS,16133,1
20191130,16,VALINHOS,21183,3
20191130,16,VALINHOS,18180,1
20191130,23,BRAGANÇA,31905,4
20191130,9,SUMARE,21771,2
20191130,4,INDAIATUBA,14942,6
20191130,4,INDAIATUBA,21305,1
20191130,4,INDAIATUBA,3744,14
20191130,9,SUMARE,16998,1
20191130,8,CAMPINAS,21375,1
20191130,4,INDAIATUBA,20289,2
20191130,4,INDAIATUBA,22760,3
20191130,7,GLICERIO,23071,1
20191130,23,BRAGANÇA,14453,1
20191130,16,VALINHOS,20894,4
20191130,9,SUMARE,26310,4
20191130,20,SOROCABA,21096,36
20191130,27,SALTO,31134,2
20191130,8,CAMPINAS,30708,3
20191130,27,SALTO,34360,1
20191130,4,INDAIATUBA,1557,7
20191130,8,CAMPINAS,18260,1
20191130,16,VALINHOS,31902,2
20191130,15,ATIBAIA,8762,4
20191130,16,VALINHOS,25116,12
20191130,8,CAMPINAS,22951,42
20191130,4,INDAIATUBA,15279,5
20191130,7,GLICERIO,30118,2
20191130,15,ATIBAIA,20809,2
20191130,20,SOROCABA,20116,4
20191130,23,BRAGANÇA,35247,1
20191130,16,VALINHOS,24743,1
20191130,15,ATIBAIA,18586,2
20191130,20,SOROCABA,17158,2
20191130,9,SUMARE,20391,2
20191130,27,SALTO,9729,13
20191130,15,ATIBAIA,1032,5
20191130,8,CAMPINAS,11077,8
20191130,20,SOROCABA,20904,2
20191130,6,ITATIBA,18085,2
20191130,27,SALTO,11848,1
20191130,15,ATIBAIA,33773,1
20191130,27,SALTO,33592,2
20191130,23,BRAGANÇA,20265,2
20191130,20,SOROCABA,30550,1
20191130,9,SUMARE,24605,5
20191130,4,INDAIATUBA,34541,6
20191130,20,SOROCABA,33485,1
20191130,7,GLICERIO,31014,1
20191130,20,SOROCABA,22534,1
20191130,23,BRAGANÇA,16200,1
20191130,20,SOROCABA,20516,1
20191130,9,SUMARE,3242,2
20191130,8,CAMPINAS,20942,1
20191130,20,SOROCABA,19372,1
20191130,20,SOROCABA,32316,1
20191130,15,ATIBAIA,33499,1
20191130,16,VALINHOS,31166,4
20191130,20,SOROCABA,12766,133
20191130,16,VALINHOS,23108,3
20191130,23,BRAGANÇA,16150,4
20191130,23,BRAGANÇA,20359,1
20191130,8,CAMPINAS,14040,1
20191130,8,CAMPINAS,21302,1
20191130,20,SOROCABA,32869,2
20191130,4,INDAIATUBA,2510,1
20191130,4,INDAIATUBA,1592,1
20191130,8,CAMPINAS,19277,3
20191130,8,CAMPINAS,17648,1
20191130,16,VALINHOS,30554,1
20191130,8,CAMPINAS,21300,1
20191130,23,BRAGANÇA,29027,26
20191130,7,GLICERIO,30366,1
20191130,23,BRAGANÇA,26731,2
20191130,20,SOROCABA,17984,27
20191130,6,ITATIBA,32862,3
20191130,8,CAMPINAS,16047,1
20191130,7,GLICERIO,10091,3
20191130,20,SOROCABA,27913,1
20191130,20,SOROCABA,6115,3
20191130,15,ATIBAIA,429,3
20191130,9,SUMARE,16055,7
20191130,7,GLICERIO,6484,8
20191130,8,CAMPINAS,34058,2
20191130,6,ITATIBA,1582,5
20191130,9,SUMARE,21198,2
20191130,6,ITATIBA,19008,1
20191130,20,SOROCABA,19986,1
20191130,9,SUMARE,18134,1
20191130,7,GLICERIO,21058,2
20191130,23,BRAGANÇA,20079,1
20191130,8,CAMPINAS,20912,2
20191130,7,GLICERIO,33758,1
20191130,20,SOROCABA,21999,1
20191130,8,CAMPINAS,34054,4
20191130,9,SUMARE,17319,1
20191130,6,ITATIBA,18346,2
20191130,20,SOROCABA,14448,1
20191130,6,ITATIBA,25356,1
20191130,27,SALTO,15025,2
20191130,8,CAMPINAS,33873,3
20191130,16,VALINHOS,19200,1
20191130,9,SUMARE,21099,2
20191130,9,SUMARE,33343,1
20191130,9,SUMARE,16172,2
20191130,4,INDAIATUBA,34059,2
20191130,8,CAMPINAS,21311,2
20191130,15,ATIBAIA,31134,3
20191130,20,SOROCABA,8332,8
20191130,8,CAMPINAS,30551,1
20191130,16,VALINHOS,32189,1
20191130,16,VALINHOS,16118,8
20191130,23,BRAGANÇA,20998,1
20191130,8,CAMPINAS,32308,1
20191130,4,INDAIATUBA,16152,1
20191130,7,GLICERIO,30233,1
20191130,4,INDAIATUBA,19375,3
20191130,27,SALTO,16187,3
20191130,4,INDAIATUBA,32866,1
20191130,16,VALINHOS,20640,1
20191130,15,ATIBAIA,13953,2
20191130,20,SOROCABA,30656,18
20191130,8,CAMPINAS,22045,2
20191130,7,GLICERIO,6714,4
20191130,15,ATIBAIA,33918,2
20191130,20,SOROCABA,34780,8
20191130,23,BRAGANÇA,33550,2
20191130,7,GLICERIO,20719,1
20191130,7,GLICERIO,33282,1
20191130,8,CAMPINAS,18380,1
20191130,23,BRAGANÇA,2807,1
20191130,16,VALINHOS,16116,17
20191130,20,SOROCABA,24469,1
20191130,9,SUMARE,20199,2
20191130,9,SUMARE,28092,1
20191130,23,BRAGANÇA,20901,4
20191130,20,SOROCABA,14851,4
20191130,20,SOROCABA,22328,3
20191130,20,SOROCABA,27846,2
20191130,9,SUMARE,31044,2
20191130,20,SOROCABA,33757,2
20191130,23,BRAGANÇA,33906,2
20191130,15,ATIBAIA,32182,2
20191130,16,VALINHOS,3020,6
20191130,16,VALINHOS,28946,1
20191130,4,INDAIATUBA,31969,1
20191130,6,ITATIBA,34804,1
20191130,8,CAMPINAS,31207,2
20191130,16,VALINHOS,34661,3
20191130,4,INDAIATUBA,32781,1
20191130,16,VALINHOS,26743,1
20191130,20,SOROCABA,5788,3
20191130,7,GLICERIO,34760,1
20191130,4,INDAIATUBA,14840,1
20191130,7,GLICERIO,8766,3
20191130,9,SUMARE,16963,1
20191130,4,INDAIATUBA,31100,1
20191130,9,SUMARE,20902,2
20191130,23,BRAGANÇA,14929,16
20191130,27,SALTO,31922,3
20191130,8,CAMPINAS,14645,2
20191130,4,INDAIATUBA,19167,2
20191130,8,CAMPINAS,10127,2
20191130,6,ITATIBA,30234,2
20191130,23,BRAGANÇA,7326,1
20191130,8,CAMPINAS,238,2
20191130,16,VALINHOS,4219,3
20191130,4,INDAIATUBA,7637,4
20191130,7,GLICERIO,31155,3
20191130,23,BRAGANÇA,3301,2
20191130,20,SOROCABA,34291,2
20191130,7,GLICERIO,20055,2
20191130,27,SALTO,14822,2
20191130,4,INDAIATUBA,6350,1
20191130,9,SUMARE,3244,3
20191130,8,CAMPINAS,23486,1
20191130,6,ITATIBA,32865,3
20191130,20,SOROCABA,27118,1
20191130,8,CAMPINAS,20433,1
20191130,8,CAMPINAS,22048,1
20191130,8,CAMPINAS,30109,1
20191130,15,ATIBAIA,14613,7
20191130,23,BRAGANÇA,26720,6
20191130,9,SUMARE,20272,8
20191130,9,SUMARE,8737,2
20191130,9,SUMARE,31180,3
20191130,8,CAMPINAS,18475,1
20191130,20,SOROCABA,30234,3
20191130,20,SOROCABA,18895,1
20191130,8,CAMPINAS,21921,8
20191130,7,GLICERIO,33634,2
20191130,27,SALTO,21309,2
20191130,7,GLICERIO,16096,2
20191130,8,CAMPINAS,10057,1
20191130,8,CAMPINAS,34513,2
20191130,4,INDAIATUBA,19364,3
20191130,7,GLICERIO,12603,1
20191130,16,VALINHOS,27932,1
20191130,7,GLICERIO,29981,1
20191130,27,SALTO,22547,1
20191130,16,VALINHOS,19332,1
20191130,8,CAMPINAS,14976,1
20191130,9,SUMARE,15050,1
20191130,16,VALINHOS,34664,3
20191130,20,SOROCABA,1653,1
20191130,7,GLICERIO,515,1
20191130,6,ITATIBA,33207,3
20191130,7,GLICERIO,26720,8
20191130,8,CAMPINAS,6112,2
20191130,23,BRAGANÇA,20801,2
20191130,9,SUMARE,32301,2
20191130,7,GLICERIO,33649,2
20191130,23,BRAGANÇA,18009,4
20191130,6,ITATIBA,16157,7
20191130,20,SOROCABA,31930,1
20191130,15,ATIBAIA,33561,2
20191130,9,SUMARE,34069,2
20191130,20,SOROCABA,23452,1
20191130,16,VALINHOS,15405,5
20191130,16,VALINHOS,16210,4
20191130,27,SALTO,8262,4
20191130,16,VALINHOS,20200,1
20191130,16,VALINHOS,2324,1
20191130,27,SALTO,6448,1
20191130,6,ITATIBA,21813,1
20191130,4,INDAIATUBA,16144,3
20191130,20,SOROCABA,18580,2
20191130,15,ATIBAIA,14635,1
20191130,27,SALTO,15046,5
20191130,4,INDAIATUBA,33875,3
20191130,8,CAMPINAS,28943,1
20191130,8,CAMPINAS,33556,3
20191130,8,CAMPINAS,21963,1
20191130,20,SOROCABA,32875,2
20191130,4,INDAIATUBA,20977,1
20191130,23,BRAGANÇA,32193,26
20191130,16,VALINHOS,11079,2
20191130,8,CAMPINAS,5845,3
20191130,6,ITATIBA,15530,1
20191130,4,INDAIATUBA,424,2
20191130,15,ATIBAIA,24605,3
20191130,15,ATIBAIA,33002,1
20191130,15,ATIBAIA,14471,19
20191130,15,ATIBAIA,32774,2
20191130,7,GLICERIO,14479,39
20191130,7,GLICERIO,22946,3
20191130,7,GLICERIO,29051,12
20191130,23,BRAGANÇA,21056,4
20191130,23,BRAGANÇA,21858,5
20191130,20,SOROCABA,33801,1
20191130,20,SOROCABA,7638,9
20191130,20,SOROCABA,15298,2
20191130,20,SOROCABA,17115,1
20191130,20,SOROCABA,33502,1
20191130,20,SOROCABA,20808,1
20191130,20,SOROCABA,19268,20
20191130,23,BRAGANÇA,34526,9
20191130,20,SOROCABA,20294,5
20191130,20,SOROCABA,7369,4
20191130,20,SOROCABA,7370,7
20191130,20,SOROCABA,20451,1
20191130,20,SOROCABA,12749,3
20191130,20,SOROCABA,15309,7
20191130,8,CAMPINAS,8344,23
20191130,15,ATIBAIA,19271,19
20191130,23,BRAGANÇA,18483,1
20191130,23,BRAGANÇA,33867,2
20191130,23,BRAGANÇA,14837,1
20191130,20,SOROCABA,22047,9
20191130,20,SOROCABA,2269,14
20191130,16,VALINHOS,18204,54
20191130,15,ATIBAIA,14479,41
20191130,15,ATIBAIA,22260,2
20191130,23,BRAGANÇA,20297,1
20191130,23,BRAGANÇA,11647,2
20191130,23,BRAGANÇA,33768,1
20191130,23,BRAGANÇA,26724,3
20191130,20,SOROCABA,20807,1
20191130,20,SOROCABA,32065,3
20191130,15,ATIBAIA,17022,2
20191130,9,SUMARE,19217,5
20191130,9,SUMARE,20904,1
20191130,16,VALINHOS,14478,20
20191130,16,VALINHOS,17290,1
20191130,15,ATIBAIA,26789,3
20191130,27,SALTO,1564,10
20191130,6,ITATIBA,32866,1
20191130,6,ITATIBA,16166,3
20191130,6,ITATIBA,14612,1
20191130,6,ITATIBA,34501,1
20191130,27,SALTO,34533,2
20191130,9,SUMARE,32299,1
20191130,9,SUMARE,15243,1
20191130,9,SUMARE,20284,2
20191130,7,GLICERIO,32074,2
20191130,7,GLICERIO,34527,9
20191130,7,GLICERIO,21099,1
20191130,23,BRAGANÇA,21925,3
20191130,23,BRAGANÇA,32081,5
20191130,7,GLICERIO,538,3
20191130,7,GLICERIO,15551,11
20191130,7,GLICERIO,33927,1
20191130,8,CAMPINAS,4217,3
20191130,23,BRAGANÇA,29052,18
20191130,23,BRAGANÇA,32087,1
20191130,16,VALINHOS,3566,5
20191130,16,VALINHOS,26751,3
20191130,16,VALINHOS,18283,1
20191130,16,VALINHOS,34308,1
20191130,4,INDAIATUBA,14103,2
20191130,15,ATIBAIA,15243,2
20191130,20,SOROCABA,23001,1
20191130,8,CAMPINAS,19361,2
20191130,6,ITATIBA,28056,2
20191130,15,ATIBAIA,30686,1
20191130,7,GLICERIO,31068,4
20191130,8,CAMPINAS,21303,2
20191130,9,SUMARE,30113,1
20191130,4,INDAIATUBA,31940,2
20191130,20,SOROCABA,26729,3
20191130,15,ATIBAIA,32858,2
20191130,6,ITATIBA,28327,4
20191130,20,SOROCABA,30063,1
20191130,16,VALINHOS,16056,3
20191130,9,SUMARE,16804,1
20191130,7,GLICERIO,11322,10
20191130,6,ITATIBA,18567,2
20191130,20,SOROCABA,18467,1
20191130,15,ATIBAIA,24456,3
20191130,9,SUMARE,1622,5
20191130,7,GLICERIO,18814,1
20191130,15,ATIBAIA,34558,2
20191130,23,BRAGANÇA,16756,2
20191130,8,CAMPINAS,2268,6
20191130,8,CAMPINAS,1944,1
20191130,16,VALINHOS,408,5
20191130,27,SALTO,30369,1
20191130,4,INDAIATUBA,29395,1
20191130,15,ATIBAIA,31096,1
20191130,6,ITATIBA,23070,2
20191130,20,SOROCABA,23032,1
20191130,8,CAMPINAS,34049,2
20191130,6,ITATIBA,14625,1
20191130,9,SUMARE,19863,1
20191130,23,BRAGANÇA,24963,1
20191130,9,SUMARE,19977,1
20191130,8,CAMPINAS,18692,1
20191130,20,SOROCABA,34400,1
20191130,27,SALTO,21792,3
20191130,16,VALINHOS,29988,1
20191130,9,SUMARE,16108,1
20191130,20,SOROCABA,29970,2
20191130,15,ATIBAIA,6317,2
20191130,7,GLICERIO,22737,2
20191130,7,GLICERIO,32969,1
20191130,15,ATIBAIA,26372,13
20191130,8,CAMPINAS,16366,1
20191130,23,BRAGANÇA,19234,2
20191130,23,BRAGANÇA,8846,7
20191130,20,SOROCABA,6718,3
20191130,16,VALINHOS,26768,1
20191130,16,VALINHOS,17964,1
20191130,4,INDAIATUBA,18087,4
20191130,9,SUMARE,4620,1
20191130,23,BRAGANÇA,30076,1
20191130,4,INDAIATUBA,14107,3
20191130,20,SOROCABA,15754,1
20191130,27,SALTO,16156,1
20191130,6,ITATIBA,28940,1
20191130,8,CAMPINAS,31058,1
20191130,20,SOROCABA,19102,1
20191130,9,SUMARE,18873,1
20191130,27,SALTO,2088,7
20191130,4,INDAIATUBA,11310,4
20191130,7,GLICERIO,15293,2
20191130,8,CAMPINAS,20823,2
20191130,4,INDAIATUBA,34017,1
20191130,7,GLICERIO,25025,1
20191130,15,ATIBAIA,29056,1
20191130,9,SUMARE,16362,1
20191130,9,SUMARE,28560,3
20191130,8,CAMPINAS,15534,2
20191130,9,SUMARE,34316,2
20191130,8,CAMPINAS,33223,1
20191130,15,ATIBAIA,15244,2
20191130,6,ITATIBA,15262,2
20191130,23,BRAGANÇA,21193,2
20191130,20,SOROCABA,2786,1
20191130,6,ITATIBA,5790,3
20191130,9,SUMARE,18580,2
20191130,27,SALTO,18089,2
20191130,23,BRAGANÇA,11518,2
20191130,15,ATIBAIA,18240,2
20191130,4,INDAIATUBA,21920,3
20191130,4,INDAIATUBA,11318,4
20191130,9,SUMARE,33202,1
20191130,23,BRAGANÇA,1150,9
20191130,16,VALINHOS,30148,1
20191130,4,INDAIATUBA,15066,1
20191130,9,SUMARE,34542,10
20191130,6,ITATIBA,15261,2
20191130,8,CAMPINAS,35168,3
20191130,8,CAMPINAS,22875,1
20191130,9,SUMARE,14343,6
20191130,6,ITATIBA,20277,3
20191130,8,CAMPINAS,31175,3
20191130,15,ATIBAIA,21189,2
20191130,8,CAMPINAS,15308,6
20191130,9,SUMARE,18846,1
20191130,6,ITATIBA,1564,8
20191130,15,ATIBAIA,16971,1
20191130,27,SALTO,26735,3
20191130,16,VALINHOS,10175,1
20191130,6,ITATIBA,8846,9
20191130,23,BRAGANÇA,1672,1
20191130,16,VALINHOS,19238,2
20191130,23,BRAGANÇA,32206,41
20191130,23,BRAGANÇA,30896,2
20191130,20,SOROCABA,23506,1
20191130,20,SOROCABA,15290,1
20191130,7,GLICERIO,32876,1
20191130,8,CAMPINAS,20078,2
20191130,8,CAMPINAS,14849,10
20191130,16,VALINHOS,18378,1
20191130,4,INDAIATUBA,1591,1
20191130,23,BRAGANÇA,15525,1
20191130,9,SUMARE,15053,2
20191130,23,BRAGANÇA,32328,1
20191130,8,CAMPINAS,22169,3
20191130,27,SALTO,5418,2
20191130,6,ITATIBA,33900,2
20191130,7,GLICERIO,19893,1
20191130,4,INDAIATUBA,33354,8
20191130,16,VALINHOS,16496,1
20191130,7,GLICERIO,6300,2
20191130,7,GLICERIO,7357,5
20191130,16,VALINHOS,31044,1
20191130,7,GLICERIO,20448,1
20191130,20,SOROCABA,33805,2
20191130,20,SOROCABA,8811,2
20191130,6,ITATIBA,31059,2
20191130,8,CAMPINAS,13225,1
20191130,9,SUMARE,8332,8
20191130,20,SOROCABA,24927,2
20191130,6,ITATIBA,33308,2
20191130,8,CAMPINAS,4595,3
20191130,23,BRAGANÇA,21065,2
20191130,16,VALINHOS,16168,1
20191130,9,SUMARE,30112,1
20191130,23,BRAGANÇA,13136,4
20191130,15,ATIBAIA,15547,6
20191130,8,CAMPINAS,20763,1
20191130,8,CAMPINAS,23081,1
20191130,16,VALINHOS,15123,1
20191130,9,SUMARE,23091,5
20191130,16,VALINHOS,18292,2
20191130,23,BRAGANÇA,26723,4
20191130,9,SUMARE,16166,5
20191130,8,CAMPINAS,26757,1
20191130,23,BRAGANÇA,17284,1
20191130,16,VALINHOS,33623,3
20191130,4,INDAIATUBA,33242,1
20191130,4,INDAIATUBA,22969,1
20191130,20,SOROCABA,20060,2
20191130,16,VALINHOS,14930,2
20191130,20,SOROCABA,18166,5
20191130,6,ITATIBA,31029,1
20191130,8,CAMPINAS,14616,3
20191130,9,SUMARE,8269,4
20191130,23,BRAGANÇA,32819,1
20191130,7,GLICERIO,20803,2
20191130,6,ITATIBA,33727,2
20191130,9,SUMARE,4354,14
20191130,15,ATIBAIA,3456,2
20191130,16,VALINHOS,35182,3
20191130,20,SOROCABA,428,3
20191130,20,SOROCABA,33879,4
20191130,8,CAMPINAS,20392,1
20191130,6,ITATIBA,32801,1
20191130,20,SOROCABA,25127,1
20191130,7,GLICERIO,26489,1
20191130,15,ATIBAIA,3746,2
20191130,23,BRAGANÇA,26034,1
20191130,4,INDAIATUBA,20573,1
20191130,20,SOROCABA,33614,2
20191130,16,VALINHOS,4459,6
20191130,23,BRAGANÇA,30665,4
20191130,8,CAMPINAS,49,1
20191130,16,VALINHOS,31775,3
20191130,8,CAMPINAS,34295,2
20191130,4,INDAIATUBA,22930,6
20191130,7,GLICERIO,4358,2
20191130,27,SALTO,1024,1
20191130,4,INDAIATUBA,33343,2
20191130,27,SALTO,34206,4
20191130,23,BRAGANÇA,21281,1
20191130,23,BRAGANÇA,33599,1
20191130,15,ATIBAIA,16183,8
20191130,4,INDAIATUBA,8,3
20191130,15,ATIBAIA,34556,2
20191130,8,CAMPINAS,26782,2
20191130,23,BRAGANÇA,1576,2
20191130,27,SALTO,15262,3
20191130,27,SALTO,28466,3
20191130,6,ITATIBA,14346,3
20191130,6,ITATIBA,8300,8
20191130,15,ATIBAIA,34814,1
20191130,23,BRAGANÇA,20250,3
20191130,6,ITATIBA,22739,1
20191130,23,BRAGANÇA,10450,2
20191130,15,ATIBAIA,33376,3
20191130,15,ATIBAIA,20067,2
20191130,9,SUMARE,16165,2
20191130,6,ITATIBA,8756,1
20191130,4,INDAIATUBA,31766,3
20191130,20,SOROCABA,23013,1
20191130,15,ATIBAIA,28327,3
20191130,8,CAMPINAS,28022,1
20191130,15,ATIBAIA,22533,1
20191130,15,ATIBAIA,26764,9
20191130,8,CAMPINAS,3221,1
20191130,8,CAMPINAS,9297,1
20191130,8,CAMPINAS,18591,1
20191130,7,GLICERIO,15254,5
20191130,8,CAMPINAS,16174,11
20191130,6,ITATIBA,8126,15
20191130,20,SOROCABA,31898,2
20191130,6,ITATIBA,15755,1
20191130,23,BRAGANÇA,20249,2
20191130,8,CAMPINAS,26759,4
20191130,23,BRAGANÇA,422,5
20191130,15,ATIBAIA,33373,2
20191130,23,BRAGANÇA,14489,2
20191130,20,SOROCABA,21076,12
20191130,4,INDAIATUBA,14649,8
20191130,9,SUMARE,32281,1
20191130,9,SUMARE,32639,1
20191130,23,BRAGANÇA,20290,2
20191130,4,INDAIATUBA,31893,2
20191130,8,CAMPINAS,14620,3
20191130,16,VALINHOS,15298,3
20191130,7,GLICERIO,33652,3
20191130,6,ITATIBA,20199,1
20191130,15,ATIBAIA,528,26
20191130,8,CAMPINAS,26436,1
20191130,4,INDAIATUBA,4474,2
20191130,8,CAMPINAS,33931,2
20191130,16,VALINHOS,18272,1
20191130,23,BRAGANÇA,32813,3
20191130,7,GLICERIO,491,1
20191130,16,VALINHOS,410,4
20191130,16,VALINHOS,30685,1
20191130,27,SALTO,15548,3
20191130,27,SALTO,32871,2
20191130,15,ATIBAIA,26034,1
20191130,7,GLICERIO,31193,14
20191130,7,GLICERIO,19987,1
20191130,15,ATIBAIA,17340,1
20191130,15,ATIBAIA,31187,4
20191130,27,SALTO,32789,1
20191130,15,ATIBAIA,22724,2
20191130,15,ATIBAIA,10182,2
20191130,23,BRAGANÇA,3027,1
20191130,8,CAMPINAS,16219,3
20191130,6,ITATIBA,30682,1
20191130,15,ATIBAIA,4457,4
20191130,9,SUMARE,8760,3
20191130,27,SALTO,15475,1
20191130,4,INDAIATUBA,18236,2
20191130,9,SUMARE,33546,2
20191130,9,SUMARE,22287,1
20191130,16,VALINHOS,34522,2
20191130,23,BRAGANÇA,33196,1
20191130,4,INDAIATUBA,17054,2
20191130,23,BRAGANÇA,16972,2
20191130,6,ITATIBA,18192,1
20191130,27,SALTO,538,3
20191130,27,SALTO,34864,1
20191130,16,VALINHOS,28569,2
20191130,9,SUMARE,35031,5
20191130,16,VALINHOS,28953,3
20191130,16,VALINHOS,34298,3
20191130,16,VALINHOS,19299,1
20191130,27,SALTO,29039,3
20191130,27,SALTO,34535,9
20191130,6,ITATIBA,33113,2
20191130,6,ITATIBA,9746,2
20191130,6,ITATIBA,33863,2
20191130,6,ITATIBA,374,5
20191130,6,ITATIBA,20802,1
20191130,9,SUMARE,26727,8
20191130,9,SUMARE,27867,3
20191130,23,BRAGANÇA,8345,37
20191130,23,BRAGANÇA,15549,3
20191130,7,GLICERIO,11459,1
20191130,7,GLICERIO,8158,6
20191130,9,SUMARE,2440,2
20191130,15,ATIBAIA,31915,3
20191130,27,SALTO,30115,2
20191130,15,ATIBAIA,34526,11
20191130,15,ATIBAIA,34288,1
20191130,15,ATIBAIA,20295,6
20191130,15,ATIBAIA,24824,5
20191130,8,CAMPINAS,28563,1
20191130,8,CAMPINAS,10185,2
20191130,8,CAMPINAS,20892,1
20191130,15,ATIBAIA,20904,1
20191130,15,ATIBAIA,12595,15
20191130,9,SUMARE,22739,1
20191130,27,SALTO,14818,1
20191130,16,VALINHOS,28328,1
20191130,16,VALINHOS,26727,4
20191130,23,BRAGANÇA,3,3
20191130,23,BRAGANÇA,20922,1
20191130,9,SUMARE,34291,2
20191130,9,SUMARE,34536,2
20191130,9,SUMARE,14688,33
20191130,8,CAMPINAS,6353,2
20191130,8,CAMPINAS,22375,39
20191130,8,CAMPINAS,8126,13
20191130,8,CAMPINAS,34402,1
20191130,8,CAMPINAS,21950,12
20191130,8,CAMPINAS,8153,1
20191130,8,CAMPINAS,6722,1
20191130,8,CAMPINAS,18051,1
20191130,8,CAMPINAS,1585,4
20191130,8,CAMPINAS,34523,2
20191130,8,CAMPINAS,20189,1
20191130,8,CAMPINAS,15551,6
20191130,15,ATIBAIA,12789,6
20191130,15,ATIBAIA,21991,2
20191130,15,ATIBAIA,15542,3
20191130,15,ATIBAIA,14651,7
20191130,27,SALTO,1557,10
20191130,6,ITATIBA,31057,4
20191130,15,ATIBAIA,23423,3
20191130,4,INDAIATUBA,16202,5
20191130,7,GLICERIO,21927,1
20191130,9,SUMARE,11646,11
20191130,8,CAMPINAS,14471,3
20191130,8,CAMPINAS,8742,5
20191130,8,CAMPINAS,32868,2
20191130,16,VALINHOS,34559,2
20191130,16,VALINHOS,31162,2
20191130,16,VALINHOS,8785,1
20191130,16,VALINHOS,18052,2
20191130,7,GLICERIO,31146,1
20191130,7,GLICERIO,16196,1
20191130,15,ATIBAIA,12786,10
20191130,15,ATIBAIA,26851,5
20191130,15,ATIBAIA,421,5
20191130,27,SALTO,20448,2
20191130,8,CAMPINAS,18057,1
20191130,8,CAMPINAS,29977,10
20191130,9,SUMARE,19262,1
20191130,6,ITATIBA,16598,1
20191130,20,SOROCABA,22922,3
20191130,9,SUMARE,6000,2
20191130,4,INDAIATUBA,31090,1
20191130,20,SOROCABA,30907,3
20191130,27,SALTO,18817,2
20191130,16,VALINHOS,2438,2
20191130,7,GLICERIO,28849,1
20191130,15,ATIBAIA,10436,5
20191130,6,ITATIBA,21922,4
20191130,16,VALINHOS,30699,1
20191130,27,SALTO,13953,2
20191130,15,ATIBAIA,28482,2
20191130,20,SOROCABA,31866,2
20191130,8,CAMPINAS,33361,3
20191130,27,SALTO,14347,7
20191130,8,CAMPINAS,19329,2
20191130,6,ITATIBA,14958,2
20191130,8,CAMPINAS,14931,8
20191130,27,SALTO,30068,1
20191130,15,ATIBAIA,29983,1
20191130,8,CAMPINAS,32323,1
20191130,20,SOROCABA,19292,6
20191130,7,GLICERIO,4458,3
20191130,16,VALINHOS,29989,1
20191130,7,GLICERIO,20139,3
20191130,15,ATIBAIA,22582,1
20191130,6,ITATIBA,8952,1
20191130,23,BRAGANÇA,9056,1
20191130,7,GLICERIO,34772,1
20191130,27,SALTO,8,3
20191130,20,SOROCABA,16143,5
20191130,16,VALINHOS,31168,6
20191130,9,SUMARE,15534,2
20191130,7,GLICERIO,6673,8
20191130,4,INDAIATUBA,13160,3
20191130,9,SUMARE,21086,3
20191130,16,VALINHOS,31219,2
20191130,27,SALTO,34066,2
20191130,7,GLICERIO,20870,3
20191130,8,CAMPINAS,35183,2
20191130,20,SOROCABA,25120,9
20191130,23,BRAGANÇA,13975,1
20191130,27,SALTO,22939,4
20191130,16,VALINHOS,16052,2
20191130,16,VALINHOS,887,10
20191130,16,VALINHOS,31817,3
20191130,4,INDAIATUBA,10389,3
20191130,6,ITATIBA,4217,3
20191130,9,SUMARE,4480,1
20191130,4,INDAIATUBA,30707,3
20191130,27,SALTO,8302,3
20191130,23,BRAGANÇA,5869,1
20191130,9,SUMARE,18838,1
20191130,9,SUMARE,7638,7
20191130,4,INDAIATUBA,32768,6
20191130,7,GLICERIO,12786,7
20191130,20,SOROCABA,34410,2
20191130,20,SOROCABA,34014,2
20191130,20,SOROCABA,34002,1
20191130,8,CAMPINAS,14468,4
20191130,8,CAMPINAS,16281,14
20191130,8,CAMPINAS,4872,1
20191130,6,ITATIBA,32806,2
20191130,23,BRAGANÇA,20469,1
20191130,6,ITATIBA,12942,1
20191130,7,GLICERIO,16334,1
20191130,27,SALTO,33997,1
20191130,16,VALINHOS,956,3
20191130,9,SUMARE,34322,1
20191130,9,SUMARE,6300,2
20191130,8,CAMPINAS,24388,1
20191130,4,INDAIATUBA,34324,1
20191130,23,BRAGANÇA,14103,3
20191130,27,SALTO,28655,1
20191130,6,ITATIBA,30117,1
20191130,6,ITATIBA,20247,3
